Filename,HTID,Author,Title,Year
uc1_$b717523.json,uc1.$b717523,Jules De Goncourt,Charles Demailly,1865
gri_ark+=13960=t4nk63s6c.json,gri.ark:/13960/t4nk63s6c,Jules De Goncourt,Germinie Lacerteux,1865
hvd_32044018709782.json,hvd.32044018709782,Jules De Goncourt,Théâtre,1865
uc1_b5044477.json,uc1.b5044477,Jules De Goncourt,Madame De Pompadour,1865
njp_32101068989464.json,njp.32101068989464,Jules De Goncourt,Soeur Philomène,1861
nyp_33433075826507.json,nyp.33433075826507,Jules De Goncourt,Une Voiture De Masques,1856
mdp_39015005021970.json,mdp.39015005021970,George Sand,François Le Champi,1848
mdp_39015011036491.json,mdp.39015011036491,George Sand,Le Compagnon Du Tour De France,1840
mdp_39015033454573.json,mdp.39015033454573,George Sand,Les Maitres Mosaïstes,1838
mdp_39015029415174.json,mdp.39015029415174,George Sand,Mademoiselle Merquem,1868
mdp_39015050665150.json,mdp.39015050665150,George Sand,La Marquis De Villemer,1864
inu_30000005356336.json,inu.30000005356336,George Sand,Histoire De Ma Vie,1855
mdp_39015033452650.json,mdp.39015033452650,George Sand,Tamaris,1862
mdp_39015010821570.json,mdp.39015010821570,George Sand,Isidora,1845
hvd_32044021104237.json,hvd.32044021104237,George Sand,Indiana,1832
nyp_33433075811657.json,nyp.33433075811657,George Sand,Théâtre V.3,1850
mdp_39015000658578.json,mdp.39015000658578,George Sand,Elle Et Lui,1859
hvd_32044087038584.json,hvd.32044087038584,George Sand,Simon,1836
hvd_32044051715803.json,hvd.32044051715803,George Sand,Jacques,1834
uva_x030735615.json,uva.x030735615,George Sand,La Petite Fadette,1849
mdp_39015033454946.json,mdp.39015033454946,George Sand,Le Château Des Désertes,1851
mdp_39015033454656.json,mdp.39015033454656,George Sand,Jean De La Roche,1859
mdp_39015033454680.json,mdp.39015033454680,George Sand,Horaceé,1841
nyp_33433075853394.json,nyp.33433075853394,George Sand,Lelia; Spiridion,1838
nyp_33433075811632.json,nyp.33433075811632,George Sand,ThéÂtre De George Sand ... V.1,1850
nyp_33433075853428.json,nyp.33433075853428,George Sand,Mademoiselle La Quintinie,1863
njp_32101073394486.json,njp.32101073394486,George Sand,La Famille De Germandre,1861
mdp_39015033452668.json,mdp.39015033452668,George Sand,"Teverino, Leone Leoni",1845
mdp_39015033454763.json,mdp.39015033454763,George Sand,Flavie,1859
uva_x030748657.json,uva.x030748657,George Sand,Les Beaux Messieurs De Bois-Doré,1858
nyp_33433075853659.json,nyp.33433075853659,George Sand,Consuelo,1843
hvd_hn1tg6.json,hvd.hn1tg6,George Sand,Promenades Autour D'Un Village,1857
ien_35556038054979.json,ien.35556038054979,George Sand,La Daniella,1857
mdp_39015033452619.json,mdp.39015033452619,George Sand,"L'Uscoque,",1838
nnc1_cu53413105.json,nnc1.cu53413105,George Sand,Narcisse,1859
nyp_33433075853477.json,nyp.33433075853477,George Sand,Lavinia,1833
nyp_33433075852826.json,nyp.33433075852826,George Sand,Constance Verrier,1860
nyp_33433075798144.json,nyp.33433075798144,Prosper Mérimée,Nouvelles De Prosper Mérimée,1845
mdp_39015035593204.json,mdp.39015035593204,Prosper Mérimée,"Théàtre De Clara Gazul; Comédienne Espagnole, Suivi De La Jaquerie Et De La Famille Carvajal.",1825
nyp_33433075829014.json,nyp.33433075829014,Prosper Mérimée,Chronique Du Règne De Charles Ix,1829
coo_31924027320369.json,coo.31924027320369,Prosper Mérimée,Colomba: La Vénus D'Ille: Les Ames Du Purgatoire,1840
hvd_32044087037602.json,hvd.32044087037602,Prosper Mérimée,Dernières Nouvelles,1874
njp_32101071962623.json,njp.32101071962623,Prosper Mérimée,"Histoire De Don Pèdre Ier, Roi De Castille",1847
njp_32101066159698.json,njp.32101066159698,Prosper Mérimée,Mateo Falcone,1829
ien_35556008006249.json,ien.35556008006249,Prosper Mérimée,Lettres De Prosper Mérimée Aux Lagrené,1856
mdp_39015033413991.json,mdp.39015033413991,Prosper Mérimée,"La Double Méprise, (La Guzla).",1833
mdp_39015033413926.json,mdp.39015033413926,Prosper Mérimée,Lettres À Une Antre Inconnue,1875
hvd_hwl1uq.json,hvd.hwl1uq,Prosper Mérimée,Carmen. Arsène Guillot. L'Abbé Aubain. La Dame De Pique. Les Bohémiens. Le Hussard. Nicolas Gogol,1845
uc1_32106008879584.json,uc1.32106008879584,Prosper Mérimée,Mosaïque,1833
wu_89089189971.json,wu.89089189971,Auguste De Villiers De L'Isle-Adam,Derniers Contes,1885
coo_31924100553167.json,coo.31924100553167,Auguste De Villiers De L'Isle-Adam,L'Éve Future,1886
inu_32000004557536.json,inu.32000004557536,Auguste De Villiers De L'Isle-Adam,"La Révolte, Drame En Un Acte En Prose.",1870
mdp_39015058686828.json,mdp.39015058686828,Auguste De Villiers De L'Isle-Adam,Nouveaux Contes Cruels Et Propos D'Audelà,1888
njp_32101071964371.json,njp.32101071964371,Auguste De Villiers De L'Isle-Adam,"Le Nouveau Monde, Orné De 15 Bois Originaux En 2 Couleurs De P. E. Vibert.",1880
pst_000020096267.json,pst.000020096267,Auguste De Villiers De L'Isle-Adam,Elën: Drame En Trois Actes,1865
hvd_32044087049904.json,hvd.32044087049904,Auguste De Villiers De L'Isle-Adam,Axël,1890
hvd_32044087050001.json,hvd.32044087050001,Auguste De Villiers De L'Isle-Adam,Tribulat Bonhomet,1887
uc1_a0000027714.json,uc1.a0000027714,Auguste De Villiers De L'Isle-Adam,"L'Évasion: Drame En Un Acte, En Prose",1890
uc1_b4070033.json,uc1.b4070033,Auguste De Villiers De L'Isle-Adam,Contes Cruels,1883
uc1_$b594070.json,uc1.$b594070,Auguste De Villiers De L'Isle-Adam,"Chez Les Passants (Fantaisies, Pamphlets Et Souvenirs) Frontispiece De Félicien Rops.",1890
hvd_32044087049979.json,hvd.32044087049979,Auguste De Villiers De L'Isle-Adam,Isis,1862
coo_31924027359268.json,coo.31924027359268,Auguste De Villiers De L'Isle-Adam,L'Amour Suprême,1886
uc1_$b286426.json,uc1.$b286426,Auguste De Villiers De L'Isle-Adam,Le Secret De L'Échafaud,1888
hvd_32044087049946.json,hvd.32044087049946,Auguste De Villiers De L'Isle-Adam,"Premières Poésies, 1856-1858.",1857
uc1_b3541566.json,uc1.b3541566,Auguste De Villiers De L'Isle-Adam,Morgane: Drame En Cinq Actes Et En Prose,1866
mdp_49015000774530.json,mdp.49015000774530,Alain-Fournier,Le Grand Meaulnes,1913
uc1_$b596695.json,uc1.$b596695,Jules Barbey D'Aurevilly,Le Chevalier Des Touches,1864
hvd_hn6pyw.json,hvd.hn6pyw,Jules Barbey D'Aurevilly,Les Diaboliques: Les Six Premières,1874
hvd_hnw2g8.json,hvd.hnw2g8,Jules Barbey D'Aurevilly,Rhythmes Oubliés,1897
mdp_39015011898700.json,mdp.39015011898700,Jules Barbey D'Aurevilly,L'Ensorcelée; Illustrations De F. Buhot,1852
mdp_39015033155402.json,mdp.39015033155402,Jules Barbey D'Aurevilly,Le Cachet D'Onyx. Léa. (1831-1832),1831
uc1_$b596697.json,uc1.$b596697,Jules Barbey D'Aurevilly,Une Histoire Sans Nom. Une Page D'Histoire,1882
uc1_$b596698.json,uc1.$b596698,Jules Barbey D'Aurevilly,Un Prêtre Marié V.1,1865
uc1_$b596699.json,uc1.$b596699,Jules Barbey D'Aurevilly,Un Prêtre Marié V.2,1865
uc1_b4065390.json,uc1.b4065390,Jules Barbey D'Aurevilly,Ce Qui Ne Meurt Pas,1883
uc1_$b139428.json,uc1.$b139428,Jules Barbey D'Aurevilly,"Amaïdée, Poème En Prose.",1889
hvd_hwday6.json,hvd.hwday6,Erckmann-Chatrian,Histoire D'Un Paysan .,1867
hvd_hwday5.json,hvd.hwday5,Erckmann-Chatrian,Histoire D'Un Paysan .,1867
hvd_hwday4.json,hvd.hwday4,Erckmann-Chatrian,Histoire D'Un Paysan .,1867
hvd_hnsrtw.json,hvd.hnsrtw,Erckmann-Chatrian,"L'Alsace En 1814, Dramé En Cinq Actes",1850
hvd_hnsrvu.json,hvd.hnsrvu,Erckmann-Chatrian,Les Deux Frères,1871
hvd_hn21ca.json,hvd.hn21ca,Erckmann-Chatrian,L'Ami Fritz,1876
wu_89004356333.json,wu.89004356333,Erckmann-Chatrian,Contes Des Bords Du Rhin,1862
uc1_$b622156.json,uc1.$b622156,Erckmann-Chatrian,Confidences D'Un Joueur De Clarinette,1862
hvd_hwjuqq.json,hvd.hwjuqq,Erckmann-Chatrian,Le Juif Polonais: Drame En Trois Actes Et Cinq Tableaux,1867
hvd_32044087055042.json,hvd.32044087055042,Erckmann-Chatrian,Contes Fantastiques,1857
uc1_$b622157.json,uc1.$b622157,Erckmann-Chatrian,Le Banni: Roman Patriotique,1881
loc_ark+=13960=t05x3nc31.json,loc.ark:/13960/t05x3nc31,Erckmann-Chatrian,Histoire D'Un Homme Du Peuple,1865
hvd_hwkl2a.json,hvd.hwkl2a,Erckmann-Chatrian,Madame Thérèse,1863
coo_31924027349848.json,coo.31924027349848,Erckmann-Chatrian,Le Grand-Père Lebigre,1880
uc1_$b598162.json,uc1.$b598162,Erckmann-Chatrian,Le Blocus: Épisode De La Fin De L'Empire,1866
hvd_hnsrxz.json,hvd.hnsrxz,Erckmann-Chatrian,Maitre Daniel Rock,1861
hvd_hn6jct.json,hvd.hn6jct,Erckmann-Chatrian,Waterloo,1865
uc1_$b598253.json,uc1.$b598253,Erckmann-Chatrian,La Guerre,1866
mdp_39015030866035.json,mdp.39015030866035,Erckmann-Chatrian,"L'Invasion; Ou, Le Fou Yégof",1862
mdp_39015030866084.json,mdp.39015030866084,Erckmann-Chatrian,Histoire D'Un Sous-Maotre,1871
uc1_$b598168.json,uc1.$b598168,Erckmann-Chatrian,Contes Vosgiens,1877
loc_ark+=13960=t7jq2979w.json,loc.ark:/13960/t7jq2979w,Erckmann-Chatrian,Le Brigadier Fréderéric: Histoire D'Un Français Chassé Par Les Allemands,1874
hvd_hwdaxl.json,hvd.hwdaxl,Erckmann-Chatrian,Histoire D'Œn Conscript De 1813,1864
hvd_fl1ajs.json,hvd.fl1ajs,Eugène Fromentin,Les Maotres D'Autrefois: Belgique-Hollande Par Eugène Fromentin,1876
nyp_33433082449186.json,nyp.33433082449186,Eugène Fromentin,Une Année Dans Le Sahel,1858
wu_89090414640.json,wu.89090414640,Eugène Fromentin,Dominique,1863
njp_32101066454826.json,njp.32101066454826,Marcel Proust,A La Recherche Du Temps Perdu. Vol.6 - 8,1926
njp_32101066454818.json,njp.32101066454818,Marcel Proust,A La Recherche Du Temps Perdu. Vol.1 - 2,1915
njp_32101066454834.json,njp.32101066454834,Marcel Proust,A La Recherche Du Temps Perdu. Vol.3 - 5,1922
mdp_39015030216314.json,mdp.39015030216314,Marcel Proust,Pastiches Et Mélanges,1919
aeu_ark+=13960=t18k8bd7b.json,aeu.ark:/13960/t18k8bd7b,Jules Renard,Un Habit Par La Fenêtre [Ressource Électronique]: Comédie En Un Acte,1899
wu_89008192890.json,wu.89008192890,Jules Renard,La Lanterne Sourde,1893
uc1_$b596502.json,uc1.$b596502,Jules Renard,L'Écornifleur: Roman,1892
mdp_39015033446942.json,mdp.39015033446942,Jules Renard,Le Coureur De Filles,1894
mdp_39015033443030.json,mdp.39015033443030,Jules Renard,Le Vigneron Dans Sa Vigne,1894
wu_89101286185.json,wu.89101286185,Jules Renard,L'Oeil Clair,1913
uc1_$b311968.json,uc1.$b311968,Jules Renard,Bucoliques,1898
njp_32101069159109.json,njp.32101069159109,Jules Renard,Nos Frères Farouches,1909
hvd_hwl1ud.json,hvd.hwl1ud,Jules Renard,Une Femme Qui Bégaie; Vaudeville En Un Acte,1872
hvd_32044087063608.json,hvd.32044087063608,Jules Renard,Sourires Pincés,1890
hvd_hn2hyb.json,hvd.hn2hyb,Jules Renard,Comédies: Le Plaisir De Rompre. Le Pain De Menage. Poil De Carotte. Monsieur Vernet,1900
wu_89008192858.json,wu.89008192858,Jules Renard,Mots D'Écrit,1908
hvd_hwl1ue.json,hvd.hwl1ue,Jules Renard,La Demande; Comédie Un Acte,1895
hvd_32044087063582.json,hvd.32044087063582,Jules Renard,La Maotresse,1896
hvd_32044019621077.json,hvd.32044019621077,Étienne Pivert De Senancour,Obermann,1804
hvd_32044019621069.json,hvd.32044019621069,Étienne Pivert De Senancour,Obermann,1804
njp_32101007749565.json,njp.32101007749565,Étienne Pivert De Senancour,"De L'Amour, ConsidéRé Dans Les Lois RéElles Et Dans Les Formes",1806
loc_ark+=13960=t0dv2t939.json,loc.ark:/13960/t0dv2t939,Étienne Pivert De Senancour,Rêveries,1833
